年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2017,新北市,Ford Kuga,1.5L,53.8萬,5.0萬km,522,https://auto.8891.com.tw/usedauto-infos-3345202.html?display__sale_code=&flow_id=93cdf39d-dcb0-41bc-b7ab-606764e3bd8d,https://p2.8891.com.tw/2022/12/12/1670830494733288_440_330.jpg
2017,桃園市,Ford Escort,1.5L,31萬,6.3萬km,389,https://auto.8891.com.tw/usedauto-infos-3418949.html?display__sale_code=&flow_id=544155c4-3494-4fcb-8786-0f7e098ed2bc,https://p2.8891.com.tw/2023/02/23/1677143451441018_440_330.jpg
2017,桃園市,Ford Mustang,2.3L,90萬,14.8萬km,1364,https://auto.8891.com.tw/usedauto-infos-3420374.html?display__sale_code=&flow_id=7c710724-3a26-4d56-a361-587716e834b1,https://p2.8891.com.tw/2023/02/25/1/1677271138862490_440_330.jpg
2017,桃園市,Ford Focus,1.5L,40萬,8.0萬km,41,https://auto.8891.com.tw/usedauto-infos-3430445.html?display__sale_code=&flow_id=3bf27b08-2494-4fbb-93d1-091dbe96b99d,https://p2.8891.com.tw/2023/03/06/1678103514654034_440_330.jpg
2017,新北市,Ford Focus 5D,1.5L,45萬,11.0萬km,52,https://auto.8891.com.tw/usedauto-infos-3411785.html?display__sale_code=&flow_id=31949cf9-2e6f-4cbf-8d35-98cf0d7b106f,https://p1.8891.com.tw/2023/02/16/1676532078607799_440_330.jpg
2017,高雄市,Ford Kuga,1.5L,35.9萬,9.5萬km,258,https://auto.8891.com.tw/usedauto-infos-3428730.html?display__sale_code=&flow_id=87f6b91f-e3fa-4134-9517-3a86a4519bf6,https://p1.8891.com.tw/2022/10/23/1666513203336951_440_330.jpg
2017,台南市,Ford Kuga,1.5L,36.8萬,6.2萬km,199,https://auto.8891.com.tw/usedauto-infos-3422945.html?display__sale_code=&flow_id=a1cdcfe5-2e70-413b-b221-d431feb4eed6,https://p2.8891.com.tw/2023/02/28/1677567880995496_440_330.jpg
2017,高雄市,Ford Kuga,1.5L,32萬,2.9萬km,365,https://auto.8891.com.tw/usedauto-infos-3425665.html?display__sale_code=&flow_id=4891db0d-110b-46a1-a17d-104e99f5cbbe,https://p1.8891.com.tw/2023/03/02/1677752799376177_440_330.jpg
2017,桃園市,Ford F-150,3.5L,250萬,16.0萬km,413,https://auto.8891.com.tw/usedauto-infos-3442233.html?display__sale_code=&flow_id=e702146a-8197-4e98-bd0c-e6fc8c4a167d,https://p1.8891.com.tw/2023/03/18/1679120380349441_440_330.jpg
2017,台北市,Ford Fiesta,1.1L以下,42.8萬,10.2萬km,38,https://auto.8891.com.tw/usedauto-infos-3428737.html?display__sale_code=&flow_id=72cf3182-afe8-47f4-9586-e828b7c2ff36,https://p2.8891.com.tw/2023/03/05/1677998105423884_440_330.jpg
2017,台南市,Ford Fiesta,1.1L以下,39.8萬,6.4萬km,60,https://auto.8891.com.tw/usedauto-infos-3420365.html?display__sale_code=&flow_id=a798dd03-8cd4-4bc8-8e94-a7e261346a34,https://p1.8891.com.tw/2023/02/25/1677261654988829_440_330.jpg
2017,高雄市,Ford Focus 5D,1.5L,42.8萬,13.8萬km,24,https://auto.8891.com.tw/usedauto-infos-3442725.html?display__sale_code=&flow_id=0d4f53d3-c5d2-4abc-9dd0-7f722850d7f7,https://p2.8891.com.tw/2023/02/14/8/1676367569138786_440_330.jpg
2017,高雄市,Ford Kuga,2.0L,26.8萬,7.0萬km,191,https://auto.8891.com.tw/usedauto-infos-3442682.html?display__sale_code=&flow_id=1f5da634-80b5-4610-a09f-af10a0c766c4,https://p1.8891.com.tw/2023/03/17/1679030419880007_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,44.5萬,8.9萬km,9,https://auto.8891.com.tw/usedauto-infos-3442427.html?display__sale_code=&flow_id=246cfbe2-2b46-46ef-bac8-de2bf427bfdc,https://p1.8891.com.tw/2023/03/17/1679020956758143_440_330.jpg
2017,高雄市,Ford Focus 4D,1.1L以下,39.8萬,6.6萬km,371,https://auto.8891.com.tw/usedauto-infos-3436206.html?display__sale_code=&flow_id=9636a26c-fa12-413e-883a-5c7ddd2af4ec,https://p1.8891.com.tw/2023/03/11/1678530517586287_440_330.jpg
2017,新北市,Ford Focus,1.5L,41.8萬,5.7萬km,56,https://auto.8891.com.tw/usedauto-infos-3409213.html?display__sale_code=&flow_id=9c2362d9-7773-4974-830a-7c6a39d4ccd4,https://p1.8891.com.tw/2020/10/10/1602328528508275_440_330.jpg
2017,桃園市,Ford Kuga,1.5L,36.8萬,4.0萬km,186,https://auto.8891.com.tw/usedauto-infos-3429548.html?display__sale_code=&flow_id=5dc18702-3a56-48f9-bf23-a58152b44f51,https://p2.8891.com.tw/2023/03/06/7/1678080209626938_440_330.jpg
2017,高雄市,Ford Kuga,1.5L,43.8萬,7.9萬km,199,https://auto.8891.com.tw/usedauto-infos-3142190.html?display__sale_code=&flow_id=f57c633b-0377-4d69-b4af-76cf6dfc9c4a,https://p1.8891.com.tw/2022/04/28/1651130779316405_440_330.jpg
2017,新北市,Ford Fiesta,1.1L以下,39.8萬,7.7萬km,71,https://auto.8891.com.tw/usedauto-infos-3446583.html?display__sale_code=9005001&flow_id=56d206a0-1c65-4224-bcf2-ddd3543791d9,https://p1.8891.com.tw/2022/06/15/1655285927361787_440_330.jpg
2017,新北市,Ford Focus 5D,1.5L,55.5萬,9.0萬km,41,https://auto.8891.com.tw/usedauto-infos-3454511.html?display__sale_code=9005001&flow_id=ef8b0d7a-23e1-40f2-a15b-c5c1698d8f4e,https://p1.8891.com.tw/2022/09/26/1664186042256641_440_330.jpg
2017,新北市,Ford Focus 5D,1.5L,19.8萬,9.0萬km,57,https://auto.8891.com.tw/usedauto-infos-3442716.html?display__sale_code=&flow_id=a2f8c642-59cb-4c3b-b16c-df2bc7d3533b,https://p2.8891.com.tw/2023/03/17/1679031774506866_440_330.jpg
2017,新北市,Ford Focus 5D,1.5L,18.8萬,5.0萬km,57,https://auto.8891.com.tw/usedauto-infos-3446406.html?display__sale_code=&flow_id=2e4fc9f0-cad6-4e1c-8a6f-1cdf11e08cea,https://p1.8891.com.tw/2023/03/22/1679461727038839_440_330.jpg
2017,高雄市,Ford Focus 5D,1.6L,39.8萬,18000.0萬km,16,https://auto.8891.com.tw/usedauto-infos-3457594.html?display__sale_code=&flow_id=b7f76562-38ff-4558-8a5b-981520097216,https://p2.8891.com.tw/2023/04/01/5/1680329873508182_440_330.jpg
2017,台南市,Ford Kuga,1.5L,48.8萬,8.6萬km,130,https://auto.8891.com.tw/usedauto-infos-3454812.html?display__sale_code=&flow_id=99497aed-f99f-441e-8d54-238bf2aa1ec2,https://p1.8891.com.tw/2023/03/29/1680081440232921_440_330.jpg
2017,新北市,Ford Ranger,3.2L,88.8萬,9.9萬km,45,https://auto.8891.com.tw/usedauto-infos-3454850.html?display__sale_code=&flow_id=2e5aaf3b-4f1e-40e7-8925-d8776547cd22,https://p2.8891.com.tw/2023/03/29/1680082430834922_440_330.jpg
2017,桃園市,Ford Focus,1.5L,42.8萬,8.0萬km,91,https://auto.8891.com.tw/usedauto-infos-3413667.html?display__sale_code=&flow_id=53e9f99f-5f98-4f83-bdb7-a6e281f99078,https://p2.8891.com.tw/2021/07/25/1627194563202516_440_330.jpg
2017,新北市,Ford Mustang,2.3L,118萬,8.0萬km,246,https://auto.8891.com.tw/usedauto-infos-3455646.html?display__sale_code=&flow_id=62c052e6-c80d-4f27-8cf9-329d4ae51088,https://p2.8891.com.tw/2023/01/06/1672992934517036_440_330.jpg
2017,高雄市,Ford Focus 5D,1.5L,46.8萬,3.0萬km,185,https://auto.8891.com.tw/usedauto-infos-3449184.html?display__sale_code=9005002&flow_id=df5c31da-2e04-4385-8781-aa6d8db78e7c,https://p1.8891.com.tw/2023/03/23/1679565145652065_440_330.jpg
2017,桃園市,Ford Kuga,2.0L,55.8萬,13.0萬km,193,https://auto.8891.com.tw/usedauto-infos-3412688.html?display__sale_code=&flow_id=431ee56b-f2d8-4b28-acfd-be4a2b328237,https://p2.8891.com.tw/2022/07/14/1657765422892664_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,42萬,9.0萬km,37,https://auto.8891.com.tw/usedauto-infos-3436271.html?display__sale_code=&flow_id=68744c30-e29d-4e0b-b0fe-305967bc4282,https://p1.8891.com.tw/2023/03/11/1678534138950789_440_330.jpg
2017,高雄市,Ford Focus 5D,1.5L,39.9萬,10.5萬km,36,https://auto.8891.com.tw/usedauto-infos-3454464.html?display__sale_code=&flow_id=42cb4954-95fe-49a5-9d00-d1bf5831a753,https://p1.8891.com.tw/2023/03/29/1680069206265307_440_330.jpg
2017,台中市,Ford Kuga,1.5L,53.8萬,12.0萬km,78,https://auto.8891.com.tw/usedauto-infos-3441626.html?display__sale_code=&flow_id=a58f315b-0028-4474-9377-400df270e5f0,https://p1.8891.com.tw/2023/03/16/1678947661349141_440_330.jpg
2017,新北市,Ford Focus 5D,1.5L,30.8萬,3.2萬km,194,https://auto.8891.com.tw/usedauto-infos-3403702.html?display__sale_code=&flow_id=a3094bd2-efd6-4615-bcac-5b1b73591823,https://p2.8891.com.tw/2021/11/25/1637817291564036_440_330.jpg
2017,台北市,Ford Focus 5D,1.5L,49.6萬,5.5萬km,137,https://auto.8891.com.tw/usedauto-infos-3454746.html?display__sale_code=&flow_id=050d9608-08f6-4758-af78-cf6e82e9d6e9,https://p2.8891.com.tw/2023/03/29/1680080981465648_440_330.jpg
2017,台北市,Ford Kuga,1.5L,49.9萬,16.2萬km,1933,https://auto.8891.com.tw/usedauto-infos-3430032.html?display__sale_code=9005002&flow_id=fd078c5c-8e71-4e7b-b70f-ec15c12928ae,https://p1.8891.com.tw/2023/03/06/1678090385025545_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,37萬,7.0萬km,20,https://auto.8891.com.tw/usedauto-infos-3442350.html?display__sale_code=9005005&flow_id=a25faa0f-f5f3-479f-b558-9a55534cb239,https://p1.8891.com.tw/2023/03/17/0/1679017427701557_440_330.jpg
2017,新北市,Ford Kuga,1.5L,56.8萬,8.1萬km,15,https://auto.8891.com.tw/usedauto-infos-3455970.html?display__sale_code=9005001&flow_id=b877c668-2e6d-424b-b95d-35cab33ce00f,https://p2.8891.com.tw/2023/03/30/1680180824851864_440_330.jpg
2017,新北市,Ford Focus 4D,1.6L,32.8萬,7.0萬km,151,https://auto.8891.com.tw/usedauto-infos-3452743.html?display__sale_code=9005001&flow_id=69928f15-6cd5-4455-a32c-471f808759a1,https://p1.8891.com.tw/2023/03/27/1679908806664563_440_330.jpg
2017,台中市,Ford Focus 5D,1.5L,55萬,5.8萬km,11,https://auto.8891.com.tw/usedauto-infos-3453998.html?display__sale_code=&flow_id=0b1f4a63-b5cf-4cf7-a710-05584613192d,https://p2.8891.com.tw/2023/02/20/4/1676895220433976_440_330.jpg
2017,高雄市,Ford Kuga,2.0L,59.8萬,1.8萬km,167,https://auto.8891.com.tw/usedauto-infos-3455829.html?display__sale_code=&flow_id=662460c9-5550-4c74-bc07-be86b05bcb17,https://p1.8891.com.tw/2023/03/30/1680170499704055_440_330.jpg
2017,新北市,Ford Kuga,2.0L,57.8萬,10.0萬km,1459,https://auto.8891.com.tw/usedauto-infos-3308263.html?display__sale_code=9005002&flow_id=9d8a6b7c-457b-40df-a30f-132415e6fa26,https://p1.8891.com.tw/2022/11/06/1667723945798995_440_330.jpg
2017,桃園市,Ford Fiesta,1.1L以下,13.8萬,4.6萬km,1594,https://auto.8891.com.tw/usedauto-infos-3397262.html?display__sale_code=9005001&flow_id=70766097-fc6b-406f-a6c6-48cfaa4b2658,https://p1.8891.com.tw/2022/06/30/1656593501353511_440_330.jpg
2017,台中市,Ford Kuga,2.0L,62萬,5.5萬km,53,https://auto.8891.com.tw/usedauto-infos-3446187.html?display__sale_code=&flow_id=f816f168-efc8-4da4-b673-57fd541ecf12,https://p2.8891.com.tw/2020/07/19/4/1595159597608330_440_330.jpg
2017,台北市,Ford Kuga,1.5L,36.8萬,15.0萬km,94,https://auto.8891.com.tw/usedauto-infos-3445616.html?display__sale_code=&flow_id=b060f085-a250-4e3f-a81d-a3a6093c5628,https://p2.8891.com.tw/2023/01/18/1674030129630348_440_330.jpg
2017,高雄市,Ford Focus 5D,1.5L,54.8萬,8.7萬km,49,https://auto.8891.com.tw/usedauto-infos-3446508.html?display__sale_code=&flow_id=0bce05cb-7e86-4f0e-ad7b-b2651ae35884,https://p2.8891.com.tw/2022/11/15/1668492903666130_440_330.jpg
2017,桃園市,Ford Focus 4D,1.5L,41萬,10.0萬km,38,https://auto.8891.com.tw/usedauto-infos-3446665.html?display__sale_code=&flow_id=dd9f2e2e-a7ba-43cb-8d0d-b7126779cee2,https://p1.8891.com.tw/2023/03/21/1679376385269941_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,54萬,9.0萬km,20,https://auto.8891.com.tw/usedauto-infos-3446672.html?display__sale_code=&flow_id=e59acb28-0a29-4aab-889c-28dbbd9f332b,https://p2.8891.com.tw/2023/03/21/1679376541804972_440_330.jpg
2017,嘉義市,Ford Focus 5D,1.5L,16.8萬,7.0萬km,29,https://auto.8891.com.tw/usedauto-infos-3446745.html?display__sale_code=&flow_id=c9cd2c6b-ece2-44e8-979e-a8e0cf771150,https://p2.8891.com.tw/2023/03/21/1679378182007728_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,49.8萬,12.6萬km,16,https://auto.8891.com.tw/usedauto-infos-3453123.html?display__sale_code=&flow_id=89c7671c-1912-4478-9805-6f390310ca82,https://p2.8891.com.tw/2023/03/28/1679971753994366_440_330.jpg
2017,高雄市,Ford Mustang EcoBoost,2.3L,128.8萬,9.7萬km,438,https://auto.8891.com.tw/usedauto-infos-3433801.html?display__sale_code=&flow_id=4f04c1d8-6203-4842-8cef-7fb87398ec84,https://p2.8891.com.tw/2023/03/09/1678349844497976_440_330.jpg
2017,台中市,Ford Fiesta,1.1L以下,36萬,5.0萬km,27,https://auto.8891.com.tw/usedauto-infos-3444537.html?display__sale_code=&flow_id=72ceb5f0-a77d-4eb3-84fe-6bac2529b903,https://p2.8891.com.tw/2023/01/17/1673957798293296_440_330.jpg
2017,基隆市,Ford Fiesta,1.1L以下,43.8萬,3.4萬km,63,https://auto.8891.com.tw/usedauto-infos-3452552.html?display__sale_code=9005001&flow_id=190ed25c-5c77-46c1-8daf-2aa2531a9551,https://p1.8891.com.tw/2023/02/24/1677231972941921_440_330.jpg
2017,新竹市,Ford Fiesta,1.1L以下,36.8萬,9.0萬km,49,https://auto.8891.com.tw/usedauto-infos-3438221.html?display__sale_code=&flow_id=8e4e7f40-4286-461b-9eee-2fd841785032,https://p2.8891.com.tw/2023/03/05/1677970838619672_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,14.2萬,8.2萬km,96,https://auto.8891.com.tw/usedauto-infos-3432601.html?display__sale_code=&flow_id=5483eab3-834f-4f01-bb22-45a64c8ec1f4,https://p2.8891.com.tw/2023/03/08/1678266592920116_440_330.jpg
2017,台中市,Ford Kuga,1.5L,55.8萬,8.0萬km,58,https://auto.8891.com.tw/usedauto-infos-3440309.html?display__sale_code=&flow_id=7b48b9de-f584-44a4-b2c0-6d410a3f1585,https://p2.8891.com.tw/2023/03/15/1678864109645738_440_330.jpg
2017,嘉義市,Ford Fiesta,1.1L以下,21.5萬,4.1萬km,23,https://auto.8891.com.tw/usedauto-infos-3452050.html?display__sale_code=&flow_id=8a770a22-16a1-4375-b813-43e541743028,https://p2.8891.com.tw/2023/03/27/1679885049795914_440_330.jpg
2017,桃園市,Ford Kuga,2.0L,69.8萬,5.0萬km,581,https://auto.8891.com.tw/usedauto-infos-3337182.html?display__sale_code=&flow_id=e625ef3d-6ba7-4dfd-b44b-843b537e740e,https://p1.8891.com.tw/2021/04/15/1618470216062871_440_330.jpg
2017,新北市,Ford Kuga,1.5L,55.8萬,8.9萬km,102,https://auto.8891.com.tw/usedauto-infos-3451267.html?display__sale_code=&flow_id=8b218744-97ec-4197-80eb-848b60021b38,https://p1.8891.com.tw/2023/03/25/1679741439418257_440_330.jpg
2017,台南市,Ford Fiesta,1.1L以下,15萬,5.0萬km,159,https://auto.8891.com.tw/usedauto-infos-3448895.html?display__sale_code=&flow_id=3f392999-c22d-4861-b012-d795721646f1,https://p1.8891.com.tw/2022/10/25/1666680410840333_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,32.8萬,9.0萬km,589,https://auto.8891.com.tw/usedauto-infos-3415882.html?display__sale_code=&flow_id=009f9966-4467-416a-a32e-d4baed6d2ba3,https://p2.8891.com.tw/2023/02/20/1676883882914510_440_330.jpg
2017,桃園市,Ford Kuga,2.0L,52萬,4.0萬km,226,https://auto.8891.com.tw/usedauto-infos-3432058.html?display__sale_code=&flow_id=45ce484b-9465-4e84-ae76-8066a4c7972f,https://p2.8891.com.tw/2020/12/01/1606826974389546_440_330.jpg
2017,新北市,Ford Kuga,1.5L,53.8萬,5.0萬km,1423,https://auto.8891.com.tw/usedauto-infos-3334923.html?display__sale_code=9005001&flow_id=131301e4-74ba-4d1c-a25b-61ebffd39529,https://p2.8891.com.tw/2022/12/01/1669836455840604_440_330.jpg
2017,台中市,Ford Kuga,1.5L,53萬,18.0萬km,15,https://auto.8891.com.tw/usedauto-infos-3451802.html?display__sale_code=&flow_id=c3d9496a-6348-4cea-b0d3-bd33ce13d36a,https://p2.8891.com.tw/2022/08/07/1659845688210626_440_330.jpg
2017,新北市,Ford Fiesta,1.6L,43.8萬,15.0萬km,19,https://auto.8891.com.tw/usedauto-infos-3445898.html?display__sale_code=&flow_id=5dd85342-52ed-42d5-8c7c-638d5eb72f02,https://p1.8891.com.tw/2022/04/20/0/1650449626046241_440_330.jpg
2017,台北市,Ford Focus 5D,1.5L,46.8萬,15.9萬km,32,https://auto.8891.com.tw/usedauto-infos-3455923.html?display__sale_code=&flow_id=33b6fc07-73aa-43e1-aa28-58f6612ea5f2,https://p1.8891.com.tw/2023/02/27/1677480156755773_440_330.jpg
2017,新北市,Ford Mondeo,2.0L,77.8萬,8.4萬km,2104,https://auto.8891.com.tw/usedauto-infos-3103364.html?display__sale_code=&flow_id=557a1dfe-c3d9-4d51-bdee-4b88de5c8b24,https://p2.8891.com.tw/2022/04/25/1650898060937050_440_330.jpg
2017,台中市,Ford Focus 5D,1.5L,43.8萬,16.0萬km,1070,https://auto.8891.com.tw/usedauto-infos-3236912.html?display__sale_code=9005003&flow_id=7138dead-39ab-4e37-9570-a5b48b30b2e7,https://p2.8891.com.tw/2022/09/20/1663668725187208_440_330.jpg
2017,桃園市,Ford Fiesta,1.1L以下,18.8萬,4.3萬km,67,https://auto.8891.com.tw/usedauto-infos-3447787.html?display__sale_code=9005002&flow_id=a8e4f144-6442-447b-a4ac-f5d5f45bee87,https://p1.8891.com.tw/2019/04/17/9/1555500861739269_440_330.jpg
2017,桃園市,Ford Fiesta,1.1L以下,31.8萬,7.2萬km,300,https://auto.8891.com.tw/usedauto-infos-3412481.html?display__sale_code=9005003&flow_id=ea235c29-6440-47ca-b16b-ba8cced469a2,https://p2.8891.com.tw/2023/02/17/1676632885218272_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,20萬,8.0萬km,321,https://auto.8891.com.tw/usedauto-infos-3396214.html?display__sale_code=9005002&flow_id=e2af4957-85e9-4961-a820-5fbe72aa72da,https://p2.8891.com.tw/2023/02/02/1675329134044706_440_330.jpg
2017,新北市,Ford Kuga,1.5L,53.8萬,5.0萬km,775,https://auto.8891.com.tw/usedauto-infos-3333471.html?display__sale_code=9005001&flow_id=720d7d9c-6d9a-46dd-b197-7066dd566235,https://p2.8891.com.tw/2022/07/01/1656646173673422_440_330.jpg
2017,高雄市,Ford Fiesta,1.1L以下,35.9萬,7.3萬km,11,https://auto.8891.com.tw/usedauto-infos-3455177.html?display__sale_code=9005001&flow_id=ceba2d09-f10e-4ade-97f3-145426a8a5d1,https://p2.8891.com.tw/2023/01/28/1674887397513394_440_330.jpg
2017,台中市,Ford Fiesta,1.1L以下,30.5萬,6.0萬km,170,https://auto.8891.com.tw/usedauto-infos-3436104.html?display__sale_code=9005001&flow_id=60fc4bb3-65d9-4a8f-831f-ad26b4e379a7,https://p2.8891.com.tw/2023/03/22/1679470732502168_440_330.jpg
2017,桃園市,Ford Focus,1.5L,13.6萬,7.1萬km,19,https://auto.8891.com.tw/usedauto-infos-3455937.html?display__sale_code=9005002&flow_id=d41710e3-9c6b-4539-852a-8c810dce8e9b,https://p1.8891.com.tw/2021/11/17/1637129907393963_440_330.jpg
2017,新北市,Ford Mondeo,2.0L,67.8萬,8.4萬km,2946,https://auto.8891.com.tw/usedauto-infos-3100917.html?display__sale_code=9005001&flow_id=959d3aee-0ea8-4ce0-b48e-7cd5e4b8fd11,https://p1.8891.com.tw/2022/04/23/1650686752186381_440_330.jpg
2017,彰化縣,Ford Focus 5D,1.5L,28萬,14.0萬km,3,https://auto.8891.com.tw/usedauto-infos-3458600.html?display__sale_code=&flow_id=ee74f07f-7d78-464a-ba90-247e78e35c07,https://p2.8891.com.tw/2023/04/02/1680422426658944_440_330.jpg
2017,新北市,Ford Kuga,1.5L,56.8萬,8.0萬km,27,https://auto.8891.com.tw/usedauto-infos-3456148.html?display__sale_code=9005001&flow_id=6fc4c5f1-e487-4be9-bf01-f4e1c3327946,https://p1.8891.com.tw/2023/03/31/1680231482123079_440_330.jpg
2017,台南市,Ford Focus,1.5L,28萬,7.0萬km,111,https://auto.8891.com.tw/usedauto-infos-3448914.html?display__sale_code=9005002&flow_id=d4995757-91c2-4193-a0d4-5ada40d62774,https://p1.8891.com.tw/2023/02/03/1675406163902505_440_330.jpg
2017,桃園市,Ford Fiesta,1.1L以下,29.8萬,8.0萬km,920,https://auto.8891.com.tw/usedauto-infos-3335537.html?display__sale_code=9005002&flow_id=249e4715-dfec-4e42-91a3-9bfb688ae70e,https://p2.8891.com.tw/2022/12/01/1669880395219662_440_330.jpg
2017,高雄市,Ford Kuga,2.0L,55.8萬,15.0萬km,958,https://auto.8891.com.tw/usedauto-infos-3413538.html?display__sale_code=9005002&flow_id=f077043d-377c-4055-ad71-ba5c85f3beaa,https://p1.8891.com.tw/2023/02/18/1676683188785805_440_330.jpg
2017,台中市,Ford Fiesta,1.1L以下,28.8萬,6.0萬km,279,https://auto.8891.com.tw/usedauto-infos-3401781.html?display__sale_code=9005001&flow_id=cf8e650d-a4db-4d7c-aeae-b44c28fe7fe3,https://p1.8891.com.tw/2023/02/07/1675759818251539_440_330.jpg
2017,台北市,Ford Focus 5D,1.5L,39.9萬,10.5萬km,301,https://auto.8891.com.tw/usedauto-infos-3454440.html?display__sale_code=9005002&flow_id=39b41d9f-cbf1-4467-b42b-7792ef48cfad,https://p2.8891.com.tw/2023/03/29/1680068244115514_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,8.8萬,8000km,0,https://auto.8891.com.tw/usedauto-infos-3458656.html?display__sale_code=&flow_id=d7daaecb-c799-4104-8a3d-ccc5498b6973,https://p1.8891.com.tw/2022/04/24/1650787987758299_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,36.8萬,8.6萬km,9,https://auto.8891.com.tw/usedauto-infos-3457547.html?display__sale_code=9005002&flow_id=3e01b6a7-c7fa-4adf-924b-8aac5b456e01,https://p1.8891.com.tw/2023/04/01/1680327746591211_440_330.jpg
2017,高雄市,Ford Focus,1.6L,27.8萬,7.5萬km,22,https://auto.8891.com.tw/usedauto-infos-3455621.html?display__sale_code=9005001&flow_id=699bc117-770e-45ec-b23c-582a8e35f008,https://p1.8891.com.tw/2023/01/05/1672904787059681_440_330.jpg
2017,台中市,Ford Fiesta,1.5L,35.8萬,3.6萬km,364,https://auto.8891.com.tw/usedauto-infos-3389128.html?display__sale_code=9005001&flow_id=45c564b1-a045-44fe-8f9f-495a193d0e6f,https://p2.8891.com.tw/2022/11/19/1668828574360700_440_330.jpg
2017,台中市,Ford Focus 5D,1.5L,53.8萬,10.7萬km,1416,https://auto.8891.com.tw/usedauto-infos-3340431.html?display__sale_code=9005002&flow_id=ac75581b-e661-4296-8598-7696d70fe49a,https://p1.8891.com.tw/2022/12/05/1670233486926257_440_330.jpg
2017,新北市,Ford Focus 5D,1.5L,28萬,3.0萬km,203,https://auto.8891.com.tw/usedauto-infos-3399031.html?display__sale_code=&flow_id=e3784160-efe8-46ab-90d2-ccad39440b11,https://p1.8891.com.tw/2023/02/04/1675525761542735_440_330.jpg
2017,高雄市,Ford Focus 5D,1.5L,46.8萬,3.4萬km,155,https://auto.8891.com.tw/usedauto-infos-3451848.html?display__sale_code=9005002&flow_id=17dd27e6-264b-4e98-b235-b4186b524942,https://p1.8891.com.tw/2023/03/26/1679829911224955_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,36.8萬,9.0萬km,392,https://auto.8891.com.tw/usedauto-infos-3423038.html?display__sale_code=9005002&flow_id=618129e0-ca15-48ee-86fe-639c41a17546,https://p1.8891.com.tw/2023/02/28/1677571752739821_440_330.jpg
2017,新北市,Ford Kuga,1.5L,56.8萬,8.0萬km,5,https://auto.8891.com.tw/usedauto-infos-3456516.html?display__sale_code=&flow_id=99904bf1-f861-4999-8a8e-3546eeccb13c,https://p2.8891.com.tw/2023/03/31/1680244535364174_440_330.jpg
2017,桃園市,Ford Focus 4D,1.1L以下,21.8萬,3.0萬km,614,https://auto.8891.com.tw/usedauto-infos-3369362.html?display__sale_code=3002003&flow_id=70cb5ec9-15c5-4aa7-9c23-90c7c1fb739d,https://p1.8891.com.tw/2023/01/02/1672647872366055_440_330.jpg
2017,基隆市,Ford Fiesta,1.1L以下,10萬,3.6萬km,78,https://auto.8891.com.tw/usedauto-infos-3457509.html?display__sale_code=3010013&flow_id=28e7b212-c264-455f-95ca-127c0bfa3c3b,https://p2.8891.com.tw/2022/07/16/1657954540472996_440_330.jpg
2017,高雄市,Ford Focus 5D,1.5L,45.8萬,9.2萬km,141,https://auto.8891.com.tw/usedauto-infos-3455063.html?display__sale_code=3010013&flow_id=50bc3369-9844-41c0-ba13-3a8ad1797256,https://p1.8891.com.tw/2023/03/29/1680096191206231_440_330.jpg
2017,桃園市,Ford Focus 5D,1.5L,28.8萬,5.1萬km,9443,https://auto.8891.com.tw/usedauto-infos-3364762.html?display__sale_code=3010013&flow_id=ef33eedc-e00d-4aee-a028-e8ce48615a67,https://p2.8891.com.tw/2022/12/28/1672219233465548_440_330.jpg
2017,新北市,Ford Focus 5D,1.5L,8.8萬,7.8萬km,315,https://auto.8891.com.tw/usedauto-infos-3113707.html?display__sale_code=3010013&flow_id=f2a7e65c-6e76-42d0-90a4-394f528a44c6,https://p1.8891.com.tw/2022/05/05/1651748188860387_440_330.jpg
2017,新北市,Ford Kuga,1.5L,53.8萬,5.0萬km,1689,https://auto.8891.com.tw/usedauto-infos-3310725.html?display__sale_code=3012001&flow_id=2dfa9b82-667b-4bee-b22b-c2d3bf51226c,https://p1.8891.com.tw/2022/07/08/1657277179462123_440_330.jpg
2017,桃園市,Ford Kuga,1.5L,48.8萬,10.0萬km,166,https://auto.8891.com.tw/usedauto-infos-3398002.html?display__sale_code=&flow_id=0975801c-ed67-4ed6-a679-b4ac16664d1f,https://p1.8891.com.tw/2022/12/01/1669887398692193_440_330.jpg
2017,台中市,Ford Focus 5D,1.6L,36.8萬,5.0萬km,15,https://auto.8891.com.tw/usedauto-infos-3457614.html?display__sale_code=3012001&flow_id=60b0950c-53d8-4301-8826-2606e5c813e9,https://p2.8891.com.tw/2023/04/01/1680330779116872_440_330.jpg
