年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2015,屏東縣,Lexus NX,2.0L,109.8萬,11.0萬km,180,https://auto.8891.com.tw/usedauto-infos-3408273.html?display__sale_code=&flow_id=c0e8dc50-c885-4efd-a5a4-593ec5192957,https://p1.8891.com.tw/2022/12/02/1669945908427643_440_330.jpg
2015,新北市,Lexus IS,2.0L,65萬,9.0萬km,55,https://auto.8891.com.tw/usedauto-infos-3457058.html?display__sale_code=9005011&flow_id=87949713-94b2-4d00-b9e3-8fd98dab4307,https://p1.8891.com.tw/2022/10/23/1666491911698567_440_330.jpg
2015,台中市,Lexus RX,2.7L,79.8萬,9.2萬km,165,https://auto.8891.com.tw/usedauto-infos-3450278.html?display__sale_code=&flow_id=48725891-8dc6-4d7f-a4ed-3ef093c7a660,https://p2.8891.com.tw/2023/03/24/1679653856345010_440_330.jpg
2015,桃園市,Lexus NX,2.0L,82.8萬,9.0萬km,1197,https://auto.8891.com.tw/usedauto-infos-3407119.html?display__sale_code=9005012&flow_id=d6223e99-fa2b-4f2d-b6ba-d95a3425efdc,https://p1.8891.com.tw/2023/02/16/1676530196195477_440_330.jpg
2015,桃園市,Lexus IS,2.5L,77萬,10.0萬km,67,https://auto.8891.com.tw/usedauto-infos-3447834.html?display__sale_code=&flow_id=72ec6630-7745-4a21-b2cf-07c305d093b8,https://p2.8891.com.tw/2023/03/23/1679537430736422_440_330.jpg
2015,彰化縣,Lexus ES,2.0L,83.9萬,10.7萬km,9,https://auto.8891.com.tw/usedauto-infos-3456629.html?display__sale_code=&flow_id=4271be2a-1a57-4be0-af32-f022c733b7e3,https://p1.8891.com.tw/2023/03/31/1680248454473265_440_330.jpg
2015,彰化縣,Lexus ES,2.0L,81.9萬,10.2萬km,15,https://auto.8891.com.tw/usedauto-infos-3456633.html?display__sale_code=&flow_id=f00ff5e2-8c18-4486-8733-66296d73f331,https://p1.8891.com.tw/2023/03/31/1680248636952689_440_330.jpg
2015,新北市,Lexus ES,3.5L,51.8萬,15.0萬km,552,https://auto.8891.com.tw/usedauto-infos-3439653.html?display__sale_code=9005013&flow_id=2cd28d6a-978a-42e9-864c-19f273527dd5,https://p2.8891.com.tw/2023/03/14/1678799521272732_440_330.jpg
2015,高雄市,Lexus CT,1.8L,75.8萬,6.2萬km,66,https://auto.8891.com.tw/usedauto-infos-3454065.html?display__sale_code=&flow_id=05b3d284-aa02-47e7-b448-122bc33ceaa1,https://p2.8891.com.tw/2023/03/28/1680008047617920_440_330.jpg
2015,桃園市,Lexus RX,3.5L,105.8萬,17.0萬km,69,https://auto.8891.com.tw/usedauto-infos-3454048.html?display__sale_code=&flow_id=94389854-7f5e-4b65-8385-c8a5425d074e,https://p1.8891.com.tw/2023/02/16/1676552930551367_440_330.jpg
2015,新北市,Lexus IS,2.0L,69.8萬,9.0萬km,203,https://auto.8891.com.tw/usedauto-infos-3442482.html?display__sale_code=&flow_id=9304f9ca-50b7-4353-b501-324f5e8659c9,https://p2.8891.com.tw/2022/10/24/1666602969641182_440_330.jpg
2015,桃園市,Lexus NX,2.0L,95.8萬,10.5萬km,312,https://auto.8891.com.tw/usedauto-infos-3423737.html?display__sale_code=9005011&flow_id=947dd3c0-ddd4-4435-b07a-cc6633d35c74,https://p2.8891.com.tw/2023/03/01/1677648282196410_440_330.jpg
2015,新北市,Lexus ES,2.0L,79.8萬,8.7萬km,111,https://auto.8891.com.tw/usedauto-infos-3448593.html?display__sale_code=&flow_id=a56152ac-173f-47e0-a242-6d2a79a2b64c,https://p1.8891.com.tw/2023/03/23/1679536496386895_440_330.jpg
2015,桃園市,Lexus NX,2.0L,95.8萬,10.5萬km,703,https://auto.8891.com.tw/usedauto-infos-3407250.html?display__sale_code=9005012&flow_id=0bb42312-3c25-4499-bd97-52d1e6157bab,https://p2.8891.com.tw/2023/02/12/1676179545303822_440_330.jpg
2015,高雄市,Lexus IS,2.5L,58萬,6.0萬km,147,https://auto.8891.com.tw/usedauto-infos-3448477.html?display__sale_code=&flow_id=bdadfd98-b9ca-484d-b871-133e8bd13f50,https://p1.8891.com.tw/2023/03/22/1679494518361131_440_330.jpg
2015,高雄市,Lexus CT,1.8L,42萬,7.5萬km,218,https://auto.8891.com.tw/usedauto-infos-3448468.html?display__sale_code=&flow_id=f303c930-c7b8-4819-867c-bd1156a47750,https://p1.8891.com.tw/2023/03/22/1679492339643913_440_330.jpg
2015,台南市,Lexus RX,2.0L,119.8萬,13.6萬km,50,https://auto.8891.com.tw/usedauto-infos-3457626.html?display__sale_code=&flow_id=8f1e015e-4831-4a70-aa86-1d616992d051,https://p1.8891.com.tw/2023/04/01/1680342155909383_440_330.jpg
2015,桃園市,Lexus RX,3.5L,103.8萬,17.0萬km,1403,https://auto.8891.com.tw/usedauto-infos-3407039.html?display__sale_code=&flow_id=b33fb336-a839-4ec0-8cf3-e5361b9e75c2,https://p1.8891.com.tw/2023/03/28/8/1679985476895531_440_330.jpg
2015,台南市,Lexus ES,2.0L,55萬,7.1萬km,197,https://auto.8891.com.tw/usedauto-infos-3448812.html?display__sale_code=&flow_id=4f0f3e38-f5ba-4e62-bd90-01188ac33517,https://p1.8891.com.tw/2023/03/23/1679549512237209_440_330.jpg
2015,新北市,Lexus ES,3.5L,51.8萬,15.0萬km,360,https://auto.8891.com.tw/usedauto-infos-3439434.html?display__sale_code=9005011&flow_id=fd063f95-854f-4d2b-a01e-98dcd22305cd,https://p2.8891.com.tw/2023/03/14/1678788802097156_440_330.jpg
2015,桃園市,Lexus IS,2.5L,77萬,10.0萬km,63,https://auto.8891.com.tw/usedauto-infos-3448205.html?display__sale_code=&flow_id=2e049780-bee7-426d-8afd-85b18da3109a,https://p2.8891.com.tw/2023/03/22/1679477602542094_440_330.jpg
2015,台北市,Lexus LS,4.6L,59.8萬,10.2萬km,59,https://auto.8891.com.tw/usedauto-infos-3457224.html?display__sale_code=&flow_id=65c22e6a-6455-4ca4-ae46-4c7017eceab2,https://p1.8891.com.tw/2022/03/27/8/1648348105717873_440_330.jpg
2015,新北市,Lexus IS,2.0L,89.8萬,10.0萬km,114,https://auto.8891.com.tw/usedauto-infos-3450188.html?display__sale_code=&flow_id=d2fec430-b906-4967-8d49-e8dc8ea90af0,https://p1.8891.com.tw/2023/02/22/1677047232087617_440_330.jpg
2015,桃園市,Lexus IS,2.5L,58萬,9.0萬km,171,https://auto.8891.com.tw/usedauto-infos-3448744.html?display__sale_code=&flow_id=35319565-c1df-401b-9001-3c4113f8e943,https://p1.8891.com.tw/2023/03/23/1679545580975021_440_330.jpg
2015,新北市,Lexus IS,2.0L,55.8萬,9.0萬km,424,https://auto.8891.com.tw/usedauto-infos-3445323.html?display__sale_code=9005011&flow_id=cafcedb7-d12b-4897-a1e2-883ceb56729f,https://p2.8891.com.tw/2022/12/18/1671349083284044_440_330.jpg
2015,新北市,Lexus GS,2.5L,89.8萬,8.0萬km,219,https://auto.8891.com.tw/usedauto-infos-3454154.html?display__sale_code=&flow_id=95837f11-9088-4dde-883e-6c7dd56ccce8,https://p1.8891.com.tw/2023/02/26/1677377441037157_440_330.jpg
2015,新北市,Lexus IS,2.0L,55.8萬,9.0萬km,22,https://auto.8891.com.tw/usedauto-infos-3456503.html?display__sale_code=&flow_id=6719283e-90f7-4629-8acd-a9ca934ce5fe,https://p1.8891.com.tw/2022/10/22/1666416933882577_440_330.jpg
2015,桃園市,Lexus NX,2.0L,95.8萬,10.0萬km,62,https://auto.8891.com.tw/usedauto-infos-3452548.html?display__sale_code=9005011&flow_id=9fc19cbb-93dc-4b79-a838-a7013f3a00f9,https://p2.8891.com.tw/2023/01/17/1673937367752188_440_330.jpg
2015,桃園市,Lexus NX,2.0L,95.8萬,10.5萬km,285,https://auto.8891.com.tw/usedauto-infos-3430348.html?display__sale_code=&flow_id=00402949-804b-4252-9e75-15deadec756a,https://p2.8891.com.tw/2023/02/04/1675493674694042_440_330.jpg
2015,新北市,Lexus IS,2.0L,107萬,9.0萬km,88,https://auto.8891.com.tw/usedauto-infos-3433761.html?display__sale_code=9005012&flow_id=b7124299-7deb-4785-beff-944626105c3c,https://p1.8891.com.tw/2022/11/02/1667360098912947_440_330.jpg
2015,桃園市,Lexus RX,2.7L,82.8萬,9.8萬km,2113,https://auto.8891.com.tw/usedauto-infos-3156692.html?display__sale_code=9005012&flow_id=d5ae114c-3a82-4742-a87a-f583222005ca,https://p1.8891.com.tw/2022/06/16/1655373391587721_440_330.jpg
2015,台北市,Lexus GS,2.0L,85.8萬,7.2萬km,1207,https://auto.8891.com.tw/usedauto-infos-3431572.html?display__sale_code=3010013&flow_id=6c2d29c4-9854-4a66-b66d-30b54cceafc4,https://p2.8891.com.tw/2023/03/07/1678193155604244_440_330.jpg
2015,台北市,Lexus CT,1.8L,69.8萬,5.4萬km,127,https://auto.8891.com.tw/usedauto-infos-3446524.html?display__sale_code=&flow_id=18b4f702-7134-40d3-9401-d9488e31ceb9,https://p2.8891.com.tw/2023/02/18/1676712394583506_440_330.jpg
2015,新北市,Lexus IS,2.0L,66.8萬,9.0萬km,37,https://auto.8891.com.tw/usedauto-infos-3454298.html?display__sale_code=9005011&flow_id=87e9ae0f-ce74-4e6a-a1aa-11b07b0f00b5,https://p2.8891.com.tw/2022/10/24/1666585956836868_440_330.jpg
2015,台北市,Lexus RX,2.7L,89.8萬,7.2萬km,2763,https://auto.8891.com.tw/usedauto-infos-3359303.html?display__sale_code=3010013&flow_id=3766c231-a698-4a36-a297-e2a5cad3c62b,https://p2.8891.com.tw/2022/12/22/1671702296831022_440_330.jpg
2015,台北市,Lexus RC F,5.0L,158.8萬,6.0萬km,1574,https://auto.8891.com.tw/usedauto-infos-3448712.html?display__sale_code=9005012&flow_id=8e87851f-2112-42d7-aa16-037bf49847e4,https://p1.8891.com.tw/2023/03/23/0/1679543830201837_440_330.jpg
2015,桃園市,Lexus RX,2.7L,82.8萬,9.0萬km,208,https://auto.8891.com.tw/usedauto-infos-3440859.html?display__sale_code=9005013&flow_id=f6713813-099f-4687-bf87-292ce01da444,https://p2.8891.com.tw/2022/12/20/1671504610601990_440_330.jpg
2015,新北市,Lexus IS,2.0L,82.8萬,9.0萬km,346,https://auto.8891.com.tw/usedauto-infos-3431172.html?display__sale_code=9005013&flow_id=79c28f9d-a389-49f7-a115-e171e85ddb54,https://p1.8891.com.tw/2022/10/25/1666674357114861_440_330.jpg
2015,桃園市,Lexus RX,3.5L,103.8萬,17.0萬km,669,https://auto.8891.com.tw/usedauto-infos-3418789.html?display__sale_code=&flow_id=b8e960cb-2e8a-4817-907c-fd1a132813f3,https://p2.8891.com.tw/2023/03/14/1678777646727454_440_330.jpg
2016,桃園市,Lexus IS,2.0L,98.9萬,9.6萬km,684,https://auto.8891.com.tw/usedauto-infos-3414475.html?display__sale_code=&flow_id=a3a88020-a405-4fe7-88fc-8730dc82d3ec,https://p1.8891.com.tw/2023/02/18/1676731742247783_440_330.jpg
2016,新北市,Lexus IS,2.0L,63.8萬,9.0萬km,376,https://auto.8891.com.tw/usedauto-infos-3438882.html?display__sale_code=&flow_id=d46648a4-57f3-4b7e-8f63-aba3cf3da838,https://p2.8891.com.tw/2023/03/14/1678772915848260_440_330.jpg
2016,新北市,Lexus IS,2.0L,48萬,4.0萬km,552,https://auto.8891.com.tw/usedauto-infos-3423784.html?display__sale_code=&flow_id=1b4cc0f8-899c-4cb3-af0f-6c3e6070e1a6,https://p1.8891.com.tw/2023/03/01/1677657479222969_440_330.jpg
2016,桃園市,Lexus NX,2.0L,103.8萬,3.0萬km,393,https://auto.8891.com.tw/usedauto-infos-3397069.html?display__sale_code=&flow_id=dcac7428-b4e2-4ccb-a5bd-c5948ac749fb,https://p2.8891.com.tw/2023/02/03/1675404934192822_440_330.jpg
2016,台中市,Lexus NX,2.0L,98萬,13.0萬km,226,https://auto.8891.com.tw/usedauto-infos-3413699.html?display__sale_code=&flow_id=d4eb1562-bd26-4c21-be4d-47a82668220a,https://p1.8891.com.tw/2022/12/13/1670912630994981_440_330.jpg
2016,嘉義縣,Lexus IS,2.0L,88.8萬,17.0萬km,77,https://auto.8891.com.tw/usedauto-infos-3427337.html?display__sale_code=&flow_id=f51c3c6b-e7bc-42d4-8dfa-e5b397d2d849,https://p1.8891.com.tw/2023/03/24/1679623441646409_440_330.jpg
2016,台北市,Lexus IS,2.0L,96.8萬,9.3萬km,6517,https://auto.8891.com.tw/usedauto-infos-3143477.html?display__sale_code=9005011&flow_id=c4fd31dd-2a29-48b3-8d83-fc8d6924f450,https://p2.8891.com.tw/2022/06/04/1654314087184656_440_330.jpg
2016,新北市,Lexus IS,2.0L,122萬,8.0萬km,148,https://auto.8891.com.tw/usedauto-infos-3414934.html?display__sale_code=&flow_id=cbb190c4-b942-4c1b-b3fc-978525a1b981,https://p2.8891.com.tw/2023/02/19/1676798897578690_440_330.jpg
2016,高雄市,Lexus IS,2.0L,113.8萬,6.5萬km,79,https://auto.8891.com.tw/usedauto-infos-3449432.html?display__sale_code=&flow_id=ac39ac4d-4b7c-4282-ad8c-ffa05e5c53e4,https://p2.8891.com.tw/2022/11/02/4/1667389390074564_440_330.jpg
2016,新北市,Lexus CT,1.8L,77.8萬,10.0萬km,505,https://auto.8891.com.tw/usedauto-infos-3360059.html?display__sale_code=9005011&flow_id=0f48cc47-7283-456e-aac5-2a041406beae,https://p2.8891.com.tw/2022/12/23/1671776800204528_440_330.jpg
2016,新北市,Lexus RX,2.0L,135.8萬,3.0萬km,73,https://auto.8891.com.tw/usedauto-infos-3450036.html?display__sale_code=&flow_id=34afc0dd-2fde-445e-9e52-ef6b6b519347,https://p1.8891.com.tw/2023/03/24/7/1679644874797097_440_330.jpg
2016,高雄市,Lexus ES,2.5L,93.8萬,11.2萬km,1654,https://auto.8891.com.tw/usedauto-infos-3410074.html?display__sale_code=9005012&flow_id=f228f703-3495-4942-88e0-dd9be5d44772,https://p1.8891.com.tw/2022/12/16/1671153048547573_440_330.jpg
2016,台北市,Lexus IS,2.0L,76.8萬,20.0萬km,80,https://auto.8891.com.tw/usedauto-infos-3426514.html?display__sale_code=&flow_id=cb3e9af7-3555-4871-9146-8ea2ee811909,https://p2.8891.com.tw/2023/03/03/1677824026721322_440_330.jpg
2016,新北市,Lexus RX,2.0L,135.8萬,3.0萬km,80,https://auto.8891.com.tw/usedauto-infos-3450060.html?display__sale_code=&flow_id=4e0dc57c-cc49-4835-9114-d7465c43cded,https://p1.8891.com.tw/2023/03/24/8/1679645522443277_440_330.jpg
2016,新北市,Lexus IS,2.0L,90萬,10.0萬km,28,https://auto.8891.com.tw/usedauto-infos-3432205.html?display__sale_code=&flow_id=7903755e-7716-48d6-8149-949069bd5f2e,https://p1.8891.com.tw/2023/03/08/1678256075334307_440_330.jpg
2016,台中市,Lexus RX,2.0L,68萬,6.7萬km,861,https://auto.8891.com.tw/usedauto-infos-3431949.html?display__sale_code=&flow_id=9a6b39da-c83b-458b-bbea-b3fab86d41da,https://p1.8891.com.tw/2023/03/08/1678246272433707_440_330.jpg
2016,新北市,Lexus RX,2.0L,137萬,3.0萬km,98,https://auto.8891.com.tw/usedauto-infos-3450175.html?display__sale_code=&flow_id=57823176-0626-4c28-a9c1-93d9b9834c86,https://p2.8891.com.tw/2023/03/24/1679650528185828_440_330.jpg
2016,新北市,Lexus IS,2.0L,115.8萬,8.0萬km,134,https://auto.8891.com.tw/usedauto-infos-3450726.html?display__sale_code=9005011&flow_id=33ec8aec-91f0-49c9-9bf5-4dc21355329e,https://p2.8891.com.tw/2023/02/22/1677048415438444_440_330.jpg
2016,新北市,Lexus CT,1.8L,53.8萬,8.6萬km,863,https://auto.8891.com.tw/usedauto-infos-3414818.html?display__sale_code=&flow_id=43788dae-fde2-4ebe-b704-1a0a11d28969,https://p2.8891.com.tw/2022/05/11/1652256143077296_440_330.jpg
2016,台南市,Lexus CT,1.8L,83.8萬,6.4萬km,157,https://auto.8891.com.tw/usedauto-infos-3427743.html?display__sale_code=&flow_id=de06cbea-2ba6-4eb2-8aed-3ecc605c8570,https://p1.8891.com.tw/2023/03/04/1677906304198259_440_330.jpg
2016,新北市,Lexus NX,2.0L,113.8萬,3.2萬km,1126,https://auto.8891.com.tw/usedauto-infos-3131627.html?display__sale_code=&flow_id=b0d25740-ee95-4dda-9f46-9cdbcbe6f9e6,https://p1.8891.com.tw/2022/05/23/1653278425949281_440_330.jpg
2016,台北市,Lexus ES,2.0L,78.8萬,9.0萬km,133,https://auto.8891.com.tw/usedauto-infos-3422993.html?display__sale_code=&flow_id=bc898333-fbd1-4a42-b0b3-07d8c9be9ce3,https://p1.8891.com.tw/2022/05/10/1652183579978941_440_330.jpg
2016,桃園市,Lexus RX,2.0L,125萬,6.9萬km,347,https://auto.8891.com.tw/usedauto-infos-3439599.html?display__sale_code=&flow_id=e13a96f5-2f3c-43aa-b900-93f40d0a8068,https://p1.8891.com.tw/2023/03/14/1678795110377395_440_330.jpg
2016,桃園市,Lexus IS,2.0L,99.8萬,14.0萬km,164,https://auto.8891.com.tw/usedauto-infos-3431675.html?display__sale_code=&flow_id=154802ad-bee1-47e7-bb07-39d0188791ab,https://p1.8891.com.tw/2023/03/09/8/1678344110784119_440_330.jpg
2016,台北市,Lexus NX,2.0L,115.8萬,6.0萬km,2955,https://auto.8891.com.tw/usedauto-infos-3423253.html?display__sale_code=3010013&flow_id=40ba04cf-9ea9-4e91-9a5c-da93368dd432,https://p1.8891.com.tw/2023/02/28/1677585817044355_440_330.jpg
2016,新北市,Lexus GS,2.5L,107.8萬,9.5萬km,157,https://auto.8891.com.tw/usedauto-infos-3439282.html?display__sale_code=&flow_id=c1c2c339-3490-4094-9e79-7c80ca1e4b10,https://p1.8891.com.tw/2023/03/14/1678784712863449_440_330.jpg
2016,新北市,Lexus GS,2.5L,107.8萬,9.0萬km,563,https://auto.8891.com.tw/usedauto-infos-3438715.html?display__sale_code=&flow_id=825ef311-ec5f-4335-8822-20a2462e7c72,https://p2.8891.com.tw/2023/03/14/1678766832042264_440_330.jpg
2016,桃園市,Lexus CT,1.8L,30.8萬,8.0萬km,370,https://auto.8891.com.tw/usedauto-infos-3454909.html?display__sale_code=3010013&flow_id=299653ff-5bbb-492b-baaf-025752776e7d,https://p1.8891.com.tw/2023/03/30/1680157648997809_440_330.jpg
2016,台中市,Lexus NX,2.0L,98萬,13.0萬km,116,https://auto.8891.com.tw/usedauto-infos-3439198.html?display__sale_code=&flow_id=2cf214ee-b0d9-40a6-870f-67d0713322c3,https://p1.8891.com.tw/2023/04/01/1680315628063203_440_330.jpg
2016,新北市,Lexus IS,2.0L,85萬,15.0萬km,85,https://auto.8891.com.tw/usedauto-infos-3411615.html?display__sale_code=&flow_id=000908fc-5957-4235-9496-de71309f5182,https://p2.8891.com.tw/2023/01/12/1673506507782300_440_330.jpg
2016,彰化縣,Lexus IS,2.0L,95.8萬,8.6萬km,45,https://auto.8891.com.tw/usedauto-infos-3438879.html?display__sale_code=&flow_id=639e5cbd-8efd-4f54-b708-9db1f4f7ccca,https://p1.8891.com.tw/2023/03/14/1678772799748781_440_330.jpg
2016,桃園市,Lexus RX,2.0L,109萬,13.7萬km,41,https://auto.8891.com.tw/usedauto-infos-3456826.html?display__sale_code=&flow_id=9754f1b7-829b-4a33-bdca-57b92e776713,https://p2.8891.com.tw/2023/03/31/1680254323533368_440_330.jpg
2016,新北市,Lexus NX,2.0L,113.8萬,3.0萬km,120,https://auto.8891.com.tw/usedauto-infos-3438654.html?display__sale_code=&flow_id=e5329e90-de55-4618-ac04-dafde18e2b82,https://p1.8891.com.tw/2022/06/09/1654744363791479_440_330.jpg
2016,台南市,Lexus IS,2.0L,115萬,8.5萬km,15,https://auto.8891.com.tw/usedauto-infos-3456980.html?display__sale_code=&flow_id=0322a948-d749-47f1-9d12-9bb935b5bd77,https://p1.8891.com.tw/2022/12/23/1671768093790253_440_330.jpg
2016,新北市,Lexus IS,2.0L,75.8萬,10.0萬km,197,https://auto.8891.com.tw/usedauto-infos-3433689.html?display__sale_code=&flow_id=242669f7-7852-4227-9acd-67a313ed3381,https://p2.8891.com.tw/2022/12/08/1670487150806688_440_330.jpg
2016,新北市,Lexus IS,2.0L,77萬,13.0萬km,133,https://auto.8891.com.tw/usedauto-infos-3441919.html?display__sale_code=&flow_id=cf06fe20-0577-440e-88ec-293662311fbb,https://p1.8891.com.tw/2023/03/16/1678954918353671_440_330.jpg
2016,台北市,Lexus IS,2.0L,89.8萬,7.4萬km,2314,https://auto.8891.com.tw/usedauto-infos-3405758.html?display__sale_code=3010013&flow_id=c5cc44f2-186f-4ca8-9dda-e9806d8ee030,https://p2.8891.com.tw/2023/02/10/1676029264228866_440_330.jpg
2016,桃園市,Lexus RX,2.0L,128萬,11.0萬km,19,https://auto.8891.com.tw/usedauto-infos-3457723.html?display__sale_code=&flow_id=42a91e44-7eb6-4af4-9516-b64ea557f337,https://p2.8891.com.tw/2023/04/01/1680351008373392_440_330.jpg
2016,台中市,Lexus ES,2.0L,85.8萬,12.0萬km,398,https://auto.8891.com.tw/usedauto-infos-3434078.html?display__sale_code=&flow_id=76f3a2c3-449e-46ac-baaf-d5b8b746e552,https://p1.8891.com.tw/2023/03/09/1678358878713599_440_330.jpg
2016,新北市,Lexus IS,2.0L,81.8萬,9.5萬km,87,https://auto.8891.com.tw/usedauto-infos-3433958.html?display__sale_code=&flow_id=f36c8292-f51e-4744-92a3-cf941e5d9bbf,https://p1.8891.com.tw/2023/03/09/1678354786731699_440_330.jpg
2016,新北市,Lexus LS,4.6L,67.8萬,11.0萬km,132,https://auto.8891.com.tw/usedauto-infos-3448729.html?display__sale_code=&flow_id=8d967ecb-7cfd-4a46-b787-66f43f7623d5,https://p1.8891.com.tw/2023/03/23/1679544731040469_440_330.jpg
2016,高雄市,Lexus IS,2.0L,86萬,9.0萬km,272,https://auto.8891.com.tw/usedauto-infos-3425947.html?display__sale_code=&flow_id=5d3729d6-cfb8-4b71-a2be-155315016254,https://p1.8891.com.tw/2023/03/02/1677771040224987_440_330.jpg
2016,台北市,Lexus ES,2.0L,78.8萬,9.0萬km,199,https://auto.8891.com.tw/usedauto-infos-3412525.html?display__sale_code=&flow_id=ddd4fafd-5439-4622-8e25-1b363ef1794c,https://p1.8891.com.tw/2022/09/21/1663746637370981_440_330.jpg
2016,台北市,Lexus NX,2.0L,118.8萬,5.0萬km,2104,https://auto.8891.com.tw/usedauto-infos-3334671.html?display__sale_code=9005012&flow_id=e9dc26ed-7432-4500-87d1-b7eaf680c6e5,https://p1.8891.com.tw/2022/11/30/1669805688020363_440_330.jpg
2016,桃園市,Lexus NX,2.0L,110.8萬,8.0萬km,0,https://auto.8891.com.tw/usedauto-infos-3458785.html?display__sale_code=&flow_id=c5fe23d5-f42c-4bf5-ad34-d5c7a62e57bb,https://p2.8891.com.tw/2023/04/02/1680431050646926_440_330.jpg
2016,桃園市,Lexus IS,2.0L,92.8萬,11.0萬km,69,https://auto.8891.com.tw/usedauto-infos-3423874.html?display__sale_code=&flow_id=3904725c-70cf-4f2b-a7ec-ad5abc08e299,https://p1.8891.com.tw/2023/02/09/1675934163259957_440_330.jpg
2016,桃園市,Lexus NX,2.0L,112.8萬,2.0萬km,334,https://auto.8891.com.tw/usedauto-infos-3411332.html?display__sale_code=&flow_id=95647422-bb4f-469a-b285-5b10862f1209,https://p1.8891.com.tw/2023/02/16/1676516688833055_440_330.jpg
2016,新北市,Lexus LS,4.6L,67.8萬,11.0萬km,372,https://auto.8891.com.tw/usedauto-infos-3447275.html?display__sale_code=9005011&flow_id=ee548881-9fc9-4b15-b986-066837c0cfa7,https://p2.8891.com.tw/2023/03/21/1679396687734468_440_330.jpg
2016,屏東縣,Lexus RX,2.0L,120萬,17.0萬km,381,https://auto.8891.com.tw/usedauto-infos-3336606.html?display__sale_code=&flow_id=231d32e3-a515-404a-a99e-fe3f3bf7b1b1,https://p2.8891.com.tw/2022/11/28/9/1669642632813824_440_330.jpg
2016,桃園市,Lexus NX,2.5L,137萬,3.0萬km,97,https://auto.8891.com.tw/usedauto-infos-3454441.html?display__sale_code=9005011&flow_id=24735523-8d0c-4b01-abf4-5a5fae7bac47,https://p2.8891.com.tw/2023/03/29/1680068281153908_440_330.jpg
2016,新北市,Lexus ES,2.0L,89.8萬,9.0萬km,306,https://auto.8891.com.tw/usedauto-infos-3428790.html?display__sale_code=&flow_id=533e9cf8-0fcb-439c-ab7f-bd4cc3d59602,https://p2.8891.com.tw/2023/03/05/1678001407936740_440_330.jpg
2016,新北市,Lexus IS,2.0L,99.8萬,9.0萬km,83,https://auto.8891.com.tw/usedauto-infos-3429268.html?display__sale_code=9005012&flow_id=913ff1c4-56f9-454e-be4b-1c9adb592cd0,https://p1.8891.com.tw/2022/12/26/1672027352805071_440_330.jpg
2016,桃園市,Lexus RX,2.0L,128.8萬,11.0萬km,35,https://auto.8891.com.tw/usedauto-infos-3457691.html?display__sale_code=9005013&flow_id=4bff6027-31e4-4571-98db-982238c60fd1,https://p2.8891.com.tw/2023/04/01/3/1680334154033716_440_330.jpg
2016,台北市,Lexus CT,1.8L,69.8萬,9.0萬km,3292,https://auto.8891.com.tw/usedauto-infos-3212197.html?display__sale_code=9005012&flow_id=a2efc298-854a-42eb-9401-33383b615e02,https://p1.8891.com.tw/2022/08/11/1660184611609277_440_330.jpg
2016,桃園市,Lexus ES,2.5L,93萬,11.0萬km,210,https://auto.8891.com.tw/usedauto-infos-3440755.html?display__sale_code=&flow_id=2c9d2a1d-35d3-4e89-b2e5-d31fbd7f1635,https://p1.8891.com.tw/2023/03/15/1678874000397071_440_330.jpg
2016,桃園市,Lexus IS,2.0L,115.8萬,9.8萬km,348,https://auto.8891.com.tw/usedauto-infos-3412901.html?display__sale_code=9005011&flow_id=b3d681b2-5a91-484d-b361-c3f6b882ac3e,https://p1.8891.com.tw/2023/03/04/8/1677902850060719_440_330.jpg
2016,桃園市,Lexus CT,1.8L,53.8萬,5.9萬km,614,https://auto.8891.com.tw/usedauto-infos-3436573.html?display__sale_code=9005012&flow_id=f0b5641e-99c5-4120-8646-882d6254ebde,https://p1.8891.com.tw/2022/06/05/1654403022518955_440_330.jpg
2016,桃園市,Lexus IS,2.0L,116萬,7.0萬km,196,https://auto.8891.com.tw/usedauto-infos-3431769.html?display__sale_code=&flow_id=eb7d82fa-b17c-4016-860c-0fbc21052ee8,https://p2.8891.com.tw/2022/08/31/1661940545668958_440_330.jpg
2016,高雄市,Lexus NX,2.0L,86萬,8.4萬km,533,https://auto.8891.com.tw/usedauto-infos-3431737.html?display__sale_code=&flow_id=9c87c663-e433-437a-a6a7-96fbbfe4aa71,https://p2.8891.com.tw/2023/03/08/1678209497809178_440_330.jpg
2016,新北市,Lexus IS,2.0L,62.8萬,10.0萬km,62,https://auto.8891.com.tw/usedauto-infos-3456218.html?display__sale_code=9005012&flow_id=1854dfcc-58fc-49bd-b0e7-e48711c215cd,https://p1.8891.com.tw/2022/12/08/1670488479683553_440_330.jpg
2016,新北市,Lexus GS,2.0L,108.8萬,11.0萬km,1837,https://auto.8891.com.tw/usedauto-infos-3349349.html?display__sale_code=9005011&flow_id=fd230db0-aa63-42a9-aa00-622478b2e41a,https://p2.8891.com.tw/2023/01/11/1673428306754148_440_330.jpg
2016,新北市,Lexus RX,2.7L,78.8萬,13.0萬km,215,https://auto.8891.com.tw/usedauto-infos-3440912.html?display__sale_code=9005011&flow_id=cc17ab05-4652-4084-b9fc-712d901d10ac,https://p2.8891.com.tw/2023/03/16/1678947002291442_440_330.jpg
