年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2015,桃園市,Honda CR-V,2.4L,36萬,7.0萬km,936,https://auto.8891.com.tw/usedauto-infos-3413968.html?display__sale_code=&flow_id=de6377bc-b8f8-4e0b-bb70-789cc05b1e4f,https://p2.8891.com.tw/2023/02/18/1676701980863942_440_330.jpg
2015,新北市,Subaru Levorg,1.6L,78.8萬,12.6萬km,520,https://auto.8891.com.tw/usedauto-infos-3310910.html?display__sale_code=&flow_id=376836a7-4c06-421c-a0c3-8a3aa1e1dca9,https://p1.8891.com.tw/2022/11/08/1667900795148943_440_330.jpg
2015,台中市,Honda Civic,1.8L,43.8萬,13.3萬km,647,https://auto.8891.com.tw/usedauto-infos-3319623.html?display__sale_code=&flow_id=3bf6aa0d-b958-4e28-8acb-9b647bf6d540,https://p1.8891.com.tw/2022/11/16/1668579053722029_440_330.jpg
2015,桃園市,Honda CR-V,2.4L,55.8萬,9.8萬km,66,https://auto.8891.com.tw/usedauto-infos-3429062.html?display__sale_code=&flow_id=522acfa4-9f7b-4882-ac29-7bb293fe2f57,https://p1.8891.com.tw/2022/12/28/3/1672219450762977_440_330.jpg
2015,彰化縣,Honda CR-V,2.4L,44.8萬,17.2萬km,1272,https://auto.8891.com.tw/usedauto-infos-3004986.html?display__sale_code=&flow_id=43937d3b-aeb3-402e-ac3b-0ca9b28d3dda,https://p1.8891.com.tw/2022/01/11/1641872300356475_440_330.jpg
2015,台北市,Honda Civic,1.8L,51.8萬,8.4萬km,158,https://auto.8891.com.tw/usedauto-infos-3436904.html?display__sale_code=&flow_id=ad009ec9-8e30-4da8-8b4e-f2a5cba9ffa1,https://p2.8891.com.tw/2023/01/10/1/1673333450142240_440_330.jpg
2015,桃園市,Honda CR-V,2.4L,48.8萬,10.0萬km,65,https://auto.8891.com.tw/usedauto-infos-3429755.html?display__sale_code=&flow_id=911cacc5-0db5-427d-a907-1c8dee7edb8f,https://p1.8891.com.tw/2020/09/27/1601206933589171_440_330.jpg
2015,屏東縣,Honda CR-V,2.4L,58.8萬,9.0萬km,201,https://auto.8891.com.tw/usedauto-infos-3404016.html?display__sale_code=&flow_id=ab876217-fa87-4c2b-ad61-fa58ebf7a3be,https://p1.8891.com.tw/2022/07/08/3/1657210572697071_440_330.jpg
2015,高雄市,Honda Fit,1.5L,19萬,4.6萬km,433,https://auto.8891.com.tw/usedauto-infos-3420616.html?display__sale_code=&flow_id=da8182e9-21c5-45a8-bdef-70b89f71d33b,https://p1.8891.com.tw/2023/02/25/1677301643426493_440_330.jpg
2015,新北市,M-Benz A-Class A180,1.6L,79.5萬,10.0萬km,36,https://auto.8891.com.tw/usedauto-infos-3443552.html?display__sale_code=&flow_id=bdd6fb6f-525c-404d-89b5-fc7f4fb90c60,https://p2.8891.com.tw/2023/03/20/1679290331942464_440_330.jpg
2015,桃園市,Honda Fit,1.5L,39.8萬,9.0萬km,33,https://auto.8891.com.tw/usedauto-infos-3448706.html?display__sale_code=&flow_id=86995ba9-8927-44bd-9456-8e1ad4345560,https://p2.8891.com.tw/2023/03/23/7/1679543252396286_440_330.jpg
2015,台北市,Honda CR-V,2.4L,56.8萬,11.7萬km,85,https://auto.8891.com.tw/usedauto-infos-3427111.html?display__sale_code=&flow_id=bfa99ca9-3e2b-449a-b9be-7b985a491010,https://p1.8891.com.tw/2023/03/03/1677838303987107_440_330.jpg
2015,台北市,Honda Fit,1.5L,45.8萬,3.9萬km,390,https://auto.8891.com.tw/usedauto-infos-3427731.html?display__sale_code=&flow_id=3b2a62de-96e6-420f-874d-3c6aeca436cf,https://p2.8891.com.tw/2023/03/04/1677905949011634_440_330.jpg
2015,桃園市,Honda CR-V,2.4L,45.2萬,7.0萬km,739,https://auto.8891.com.tw/usedauto-infos-3414417.html?display__sale_code=&flow_id=cb18f583-b878-4cd0-900c-2c99d887ab70,https://p2.8891.com.tw/2023/02/18/1676724418108410_440_330.jpg
2015,桃園市,Honda CR-V,2.4L,42.8萬,10.0萬km,121,https://auto.8891.com.tw/usedauto-infos-3414411.html?display__sale_code=&flow_id=549b7c23-45b1-4b6a-be55-97ff9f154770,https://p2.8891.com.tw/2023/02/18/1676724036798726_440_330.jpg
2015,新竹市,Honda Civic,1.8L,42.8萬,10.8萬km,54,https://auto.8891.com.tw/usedauto-infos-3441380.html?display__sale_code=&flow_id=e961d6b0-7f5a-4dc3-a32b-61639c8d268e,https://p2.8891.com.tw/2023/02/13/2/1676282206349382_440_330.jpg
2015,台北市,Honda CR-V,2.4L,48.6萬,15.0萬km,283,https://auto.8891.com.tw/usedauto-infos-3413552.html?display__sale_code=&flow_id=d1aef697-c69c-4767-8459-034d2d50783d,https://p1.8891.com.tw/2023/02/18/2/1676683826731143_440_330.jpg
2015,桃園市,Honda CR-V,2.4L,42.8萬,10.0萬km,366,https://auto.8891.com.tw/usedauto-infos-3412880.html?display__sale_code=&flow_id=236f6c58-08c7-46a8-b4a6-4afdf2ab6650,https://p1.8891.com.tw/2023/02/21/1676952390711719_440_330.jpg
2015,嘉義市,Honda CR-V,2.0L,46.8萬,7.5萬km,71,https://auto.8891.com.tw/usedauto-infos-3433274.html?display__sale_code=&flow_id=0254470c-8f0a-40ab-b8d7-87dd233750cf,https://p1.8891.com.tw/2022/11/03/1667466631054899_440_330.jpg
2015,宜蘭縣,Honda Civic,1.8L,49.8萬,7.0萬km,33,https://auto.8891.com.tw/usedauto-infos-3442157.html?display__sale_code=&flow_id=a32d9286-95bb-4051-b62a-24b7c3fba257,https://p1.8891.com.tw/2022/07/29/1659104513603021_440_330.jpg
2015,桃園市,Honda CR-V,2.4L,62萬,4.0萬km,2,https://auto.8891.com.tw/usedauto-infos-3457724.html?display__sale_code=&flow_id=4edc820d-a0e8-4f0f-887d-3a93a4c3c742,https://p2.8891.com.tw/2023/04/01/1680334656544702_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,93.8萬,7.0萬km,198,https://auto.8891.com.tw/usedauto-infos-3435195.html?display__sale_code=&flow_id=5182ea68-f916-494c-8dde-e3d8c97d54c1,https://p2.8891.com.tw/2023/03/10/1678441282158920_440_330.jpg
2015,桃園市,Honda Fit,1.5L,4.8萬,4.0萬km,460,https://auto.8891.com.tw/usedauto-infos-3427224.html?display__sale_code=&flow_id=77af5659-7cfa-4663-b83f-4444bf6bf633,https://p2.8891.com.tw/2020/06/11/1591857555912784_440_330.jpg
2015,高雄市,Honda CR-V,2.4L,50.8萬,9.9萬km,84,https://auto.8891.com.tw/usedauto-infos-3445522.html?display__sale_code=&flow_id=0b846a17-026a-4571-8c91-21f4259b65c3,https://p1.8891.com.tw/2023/03/20/8/1679293313484873_440_330.jpg
2015,新北市,Honda CR-V,2.4L,59.9萬,5.9萬km,55,https://auto.8891.com.tw/usedauto-infos-3445275.html?display__sale_code=&flow_id=dbee881f-9e84-439e-861f-65152329992c,https://p2.8891.com.tw/2023/03/20/1679284979727330_440_330.jpg
2015,桃園市,Honda Civic,2.0L,39萬,8.0萬km,343,https://auto.8891.com.tw/usedauto-infos-3401868.html?display__sale_code=9005001&flow_id=bff3bce1-4237-435f-b94a-df88286d48b1,https://p1.8891.com.tw/2022/11/12/1668247403428141_440_330.jpg
2015,新竹市,Honda Civic,1.8L,45.8萬,12.0萬km,54,https://auto.8891.com.tw/usedauto-infos-3445175.html?display__sale_code=&flow_id=96e01194-8274-4a28-bc9f-b991178b3cf5,https://p1.8891.com.tw/2023/02/12/1676172998193169_440_330.jpg
2015,桃園市,Honda Fit,1.5L,18萬,12.0萬km,88,https://auto.8891.com.tw/usedauto-infos-3430358.html?display__sale_code=&flow_id=e3c88ae2-4072-44d1-bd63-fdc470cd8625,https://p2.8891.com.tw/2023/03/06/1678100245638298_440_330.jpg
2015,新北市,Honda City,1.5L,20.8萬,11.0萬km,272,https://auto.8891.com.tw/usedauto-infos-3395924.html?display__sale_code=&flow_id=45844888-dd04-4060-a8a7-ecb9d8a177a7,https://p1.8891.com.tw/2023/02/02/1675322947316369_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,99.8萬,10.0萬km,75,https://auto.8891.com.tw/usedauto-infos-3435782.html?display__sale_code=9005001&flow_id=fb32969e-7c86-4dab-94ba-c9431a6e326d,https://p1.8891.com.tw/2023/03/11/1678510286170515_440_330.jpg
2015,桃園市,Honda Civic,1.8L,24.8萬,5.2萬km,71,https://auto.8891.com.tw/usedauto-infos-3450183.html?display__sale_code=9005001&flow_id=bb867f1a-9823-4d46-930d-980deabea952,https://p1.8891.com.tw/2022/10/22/1666403760990029_440_330.jpg
2015,高雄市,Honda CR-V,2.4L,52.8萬,8.1萬km,25,https://auto.8891.com.tw/usedauto-infos-3453500.html?display__sale_code=&flow_id=50917fe9-8fe4-4b93-b953-19fe7046d109,https://p2.8891.com.tw/2023/03/28/1679985812472682_440_330.jpg
2015,桃園市,Honda Fit,1.5L,30.8萬,8.0萬km,10,https://auto.8891.com.tw/usedauto-infos-3455501.html?display__sale_code=&flow_id=48297463-b531-4c61-97f0-a617fab60ce5,https://p2.8891.com.tw/2023/03/30/1680159940266574_440_330.jpg
2015,桃園市,Honda Fit,1.5L,12萬,10.0萬km,38,https://auto.8891.com.tw/usedauto-infos-3445458.html?display__sale_code=&flow_id=594b111e-d824-4847-92c5-1e72847545e4,https://p1.8891.com.tw/2023/03/20/1679291541864069_440_330.jpg
2015,高雄市,Honda Civic,1.8L,47.8萬,6.6萬km,1515,https://auto.8891.com.tw/usedauto-infos-3357772.html?display__sale_code=9005001&flow_id=611c2d6e-42ff-432b-b60c-8835432efcd8,https://p1.8891.com.tw/2022/10/21/1666351502998799_440_330.jpg
2015,高雄市,Honda CR-V,2.0L,45.8萬,15.0萬km,31,https://auto.8891.com.tw/usedauto-infos-3457179.html?display__sale_code=&flow_id=4e7c7e16-e3c7-41a6-bdd5-29d5d467e67e,https://p2.8891.com.tw/2023/04/01/1680280807171038_440_330.jpg
2015,新北市,Honda CR-V,2.4L,53萬,8.1萬km,8,https://auto.8891.com.tw/usedauto-infos-3455479.html?display__sale_code=&flow_id=117bd070-7e38-4120-820d-a19d5ecc61db,https://p2.8891.com.tw/2023/03/30/4/1680158266183978_440_330.jpg
2015,新北市,Honda CR-V,2.4L,52.8萬,16.9萬km,31,https://auto.8891.com.tw/usedauto-infos-3455670.html?display__sale_code=&flow_id=af8da785-dffb-4cdc-a369-ad601acd25cb,https://p1.8891.com.tw/2023/03/30/1/1680165602973701_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,98.8萬,7.0萬km,111,https://auto.8891.com.tw/usedauto-infos-3436260.html?display__sale_code=&flow_id=c7694eb7-eb7e-457e-b032-5af1dc789220,https://p2.8891.com.tw/2023/03/11/1678533367404768_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,101.8萬,7.0萬km,4587,https://auto.8891.com.tw/usedauto-infos-3116278.html?display__sale_code=9005999&flow_id=467df5eb-852e-43ab-8fba-a270df215e67,https://p2.8891.com.tw/2020/02/06/0/1580956351605808_440_330.jpg
2015,新竹縣,Honda Odyssey,2.4L,99.8萬,11.0萬km,15,https://auto.8891.com.tw/usedauto-infos-3455671.html?display__sale_code=&flow_id=71d5a1d9-9d15-4658-acfe-26ddfa3d836d,https://p2.8891.com.tw/2023/03/30/1/1680165405672770_440_330.jpg
2015,台北市,Honda Fit,1.5L,43萬,5.3萬km,18,https://auto.8891.com.tw/usedauto-infos-3457062.html?display__sale_code=&flow_id=25cf518f-95be-4544-8bb0-6a2432da1a99,https://p1.8891.com.tw/2023/03/31/6/1680262173912069_440_330.jpg
2015,高雄市,Honda Civic,1.8L,45萬,13.0萬km,27,https://auto.8891.com.tw/usedauto-infos-3454413.html?display__sale_code=&flow_id=2bf6ca7a-23dd-4b76-929e-1398e59422e5,https://p2.8891.com.tw/2023/03/29/2/1680067028902070_440_330.jpg
2015,高雄市,Honda CR-V,2.4L,45.8萬,11.0萬km,17,https://auto.8891.com.tw/usedauto-infos-3455853.html?display__sale_code=&flow_id=85b2824e-ef32-48f1-a22b-8b4541dee05d,https://p2.8891.com.tw/2023/03/30/1680171365211624_440_330.jpg
2015,新北市,Honda City,1.5L,29.8萬,12.1萬km,36,https://auto.8891.com.tw/usedauto-infos-3455867.html?display__sale_code=&flow_id=d31a2254-948e-495f-a1db-71d5b335c4ce,https://p2.8891.com.tw/2023/03/30/1680172063511450_440_330.jpg
2015,高雄市,Honda Civic,1.8L,47.8萬,7.8萬km,402,https://auto.8891.com.tw/usedauto-infos-3420545.html?display__sale_code=9005002&flow_id=ee689187-85c5-4974-9ab9-e1ec2ef16c67,https://p2.8891.com.tw/2023/02/25/1677299113355648_440_330.jpg
2015,桃園市,Honda CR-V,2.4L,59.8萬,4.0萬km,14,https://auto.8891.com.tw/usedauto-infos-3457546.html?display__sale_code=9005001&flow_id=c451d38f-3401-4494-94a7-3a3fbb428796,https://p1.8891.com.tw/2023/04/01/1680328291423663_440_330.jpg
2015,台南市,Honda Civic,2.0L,48.8萬,8.1萬km,746,https://auto.8891.com.tw/usedauto-infos-3417969.html?display__sale_code=9005002&flow_id=d4ef80c0-2570-4c27-b466-009376bc1a53,https://p2.8891.com.tw/2023/02/22/1677058096990520_440_330.jpg
2015,桃園市,Honda Civic,1.8L,28.8萬,4.0萬km,3,https://auto.8891.com.tw/usedauto-infos-3458660.html?display__sale_code=&flow_id=21aede52-36ac-4c02-a706-4ff8a2b617a5,https://p2.8891.com.tw/2020/11/06/1604659759804560_440_330.jpg
2015,台中市,Honda Odyssey,2.4L,106萬,10.0萬km,24,https://auto.8891.com.tw/usedauto-infos-3450120.html?display__sale_code=&flow_id=ec239a30-63eb-4735-b62a-2613698bdeac,https://p2.8891.com.tw/2023/03/24/1679648134339832_440_330.jpg
2015,彰化縣,Honda Fit,1.5L,39.8萬,12.3萬km,77,https://auto.8891.com.tw/usedauto-infos-3445595.html?display__sale_code=&flow_id=3a228afd-ef51-49b8-bf4e-3f9053ef8955,https://p2.8891.com.tw/2023/03/20/1679295188062016_440_330.jpg
2015,新北市,Honda CR-V,2.4L,51.8萬,13.4萬km,43,https://auto.8891.com.tw/usedauto-infos-3454487.html?display__sale_code=&flow_id=4764bac7-cffd-45a7-a40d-9bd7eb6a3e79,https://p2.8891.com.tw/2023/03/29/1680069404902842_440_330.jpg
2015,台中市,Honda Civic,1.8L,43.8萬,15.6萬km,65,https://auto.8891.com.tw/usedauto-infos-3453128.html?display__sale_code=9005002&flow_id=b38398fa-5f9c-4855-a396-aca24bf79727,https://p1.8891.com.tw/2022/06/07/1654582804417085_440_330.jpg
2015,台北市,Honda Odyssey,2.4L,103.8萬,3.0萬km,342,https://auto.8891.com.tw/usedauto-infos-3454551.html?display__sale_code=&flow_id=f0f4a5ff-d5af-48cc-a397-72fb0f194659,https://p1.8891.com.tw/2023/03/29/1680071435635197_440_330.jpg
2015,高雄市,Honda Civic,1.8L,18.9萬,9.6萬km,56,https://auto.8891.com.tw/usedauto-infos-3454272.html?display__sale_code=&flow_id=7075e117-3128-4b20-80f7-c400b7c5c4b4,https://p2.8891.com.tw/2023/03/29/1680061197770706_440_330.png
2015,台中市,Honda CR-V,2.4L,55.8萬,6.8萬km,129,https://auto.8891.com.tw/usedauto-infos-3443761.html?display__sale_code=&flow_id=10a81c61-3c8f-4158-a0eb-61ea0ddb735a,https://p2.8891.com.tw/2023/03/18/1679115334119500_440_330.jpg
2015,新北市,Honda Odyssey,2.4L,111.8萬,9.7萬km,22,https://auto.8891.com.tw/usedauto-infos-3451228.html?display__sale_code=&flow_id=d308f790-b4e6-4e55-91f2-f79bb16277fc,https://p2.8891.com.tw/2023/02/07/1675755284473608_440_330.jpg
2015,新北市,Honda Civic,1.8L,27.8萬,8.5萬km,157,https://auto.8891.com.tw/usedauto-infos-3433268.html?display__sale_code=&flow_id=18c79ee6-1bf7-4519-b8af-d10f9db12213,https://p2.8891.com.tw/2022/09/09/1662699821405608_440_330.jpg
2015,桃園市,Honda Fit,1.5L,1萬,11.0萬km,1497,https://auto.8891.com.tw/usedauto-infos-3409089.html?display__sale_code=&flow_id=05a328ab-34e7-457b-b05d-8db666c38e46,https://p2.8891.com.tw/2022/04/19/1650339131687914_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,85.8萬,21.2萬km,56,https://auto.8891.com.tw/usedauto-infos-3441066.html?display__sale_code=&flow_id=6093c403-3564-4dd5-8920-226442957478,https://p1.8891.com.tw/2022/11/24/1669219223624827_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,103.8萬,7.0萬km,171,https://auto.8891.com.tw/usedauto-infos-3435133.html?display__sale_code=&flow_id=40178411-4a8b-46b1-ac84-3a8bf6b66080,https://p1.8891.com.tw/2023/03/10/1678439586357943_440_330.jpg
2015,新竹市,Honda Civic,1.8L,42.8萬,10.0萬km,21,https://auto.8891.com.tw/usedauto-infos-3454891.html?display__sale_code=&flow_id=c201646c-8001-4851-8821-1edb91382f02,https://p1.8891.com.tw/2023/02/24/1677208606560799_440_330.jpg
2015,新北市,Honda CR-V,2.4L,42.5萬,9.5萬km,17,https://auto.8891.com.tw/usedauto-infos-3453209.html?display__sale_code=&flow_id=1d6d880b-9643-46c3-9a92-d417253555ad,https://p1.8891.com.tw/2022/10/11/1665452504395057_440_330.jpg
2015,台中市,Honda CR-V,2.4L,55.8萬,14.2萬km,18,https://auto.8891.com.tw/usedauto-infos-3454247.html?display__sale_code=&flow_id=3053cd28-e543-4b7a-b070-c846e4cbcad1,https://p2.8891.com.tw/2023/03/29/1680060044785568_440_330.jpg
2015,新北市,Honda City,1.5L,20.8萬,6.0萬km,43,https://auto.8891.com.tw/usedauto-infos-3455169.html?display__sale_code=&flow_id=478c0b0f-8a48-45f9-9a17-00c4c7186ac2,https://p1.8891.com.tw/2023/03/30/1680141396002875_440_330.jpg
2015,桃園市,Honda Fit,1.5L,40.5萬,9.3萬km,15,https://auto.8891.com.tw/usedauto-infos-3455253.html?display__sale_code=&flow_id=22df0c63-71bb-4a42-bb97-598621de451e,https://p1.8891.com.tw/2023/03/30/1680147090461993_440_330.jpg
2015,高雄市,Honda Civic,1.8L,33.8萬,8.9萬km,134,https://auto.8891.com.tw/usedauto-infos-3440669.html?display__sale_code=&flow_id=9bd72ba3-91ca-4614-881c-f96b9e958b64,https://p1.8891.com.tw/2020/06/10/1591771958071847_440_330.jpg
2015,桃園市,Honda Civic,1.8L,38.8萬,10.0萬km,189,https://auto.8891.com.tw/usedauto-infos-3446877.html?display__sale_code=3012001&flow_id=3a10a452-e5f8-478c-af75-b3ff1a5c057d,https://p2.8891.com.tw/2023/03/21/1679383694803138_440_330.jpg
2015,屏東縣,Honda Civic,1.8L,43.8萬,10.0萬km,146,https://auto.8891.com.tw/usedauto-infos-3418042.html?display__sale_code=9005003&flow_id=51b1ba2c-a91d-4c9a-8c40-7ebdb37b5a1a,https://p2.8891.com.tw/2022/10/28/1666924581682054_440_330.jpg
2015,桃園市,Honda CR-V,2.4L,41萬,18.6萬km,29,https://auto.8891.com.tw/usedauto-infos-3443987.html?display__sale_code=&flow_id=2e2d0288-d1d1-405f-a863-52767caf299b,https://p2.8891.com.tw/2023/03/18/1679124996018182_440_330.jpg
2015,新北市,Honda City,1.5L,22萬,8.0萬km,55,https://auto.8891.com.tw/usedauto-infos-3451792.html?display__sale_code=9005002&flow_id=b216cbaa-6c75-4321-80ef-1ee939e9e6b3,https://p2.8891.com.tw/2023/03/26/1679824788936680_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,85萬,12.0萬km,226,https://auto.8891.com.tw/usedauto-infos-3437752.html?display__sale_code=&flow_id=7f82c7c5-0ab2-461f-8ca1-dcabd6a33f32,https://p2.8891.com.tw/2023/03/13/1678690302094282_440_330.jpg
2015,台中市,Honda CR-V,2.4L,53.8萬,13.4萬km,6912,https://auto.8891.com.tw/usedauto-infos-2971424.html?display__sale_code=9005001&flow_id=505ac88e-f7f0-4e0e-89ce-ccd8d51c30e1,https://p1.8891.com.tw/2021/12/07/1638873119903891_440_330.jpg
2015,桃園市,Honda Fit,1.5L,31萬,9.0萬km,29,https://auto.8891.com.tw/usedauto-infos-3449736.html?display__sale_code=&flow_id=f2c9545d-30aa-4c71-9645-1176cb26c621,https://p2.8891.com.tw/2023/03/24/1679633687722366_440_330.jpg
2015,高雄市,Honda CR-V,2.4L,57.8萬,7.3萬km,40,https://auto.8891.com.tw/usedauto-infos-3455554.html?display__sale_code=9005005&flow_id=fcf98db1-4b92-4090-a4a3-3650b380e13e,https://p1.8891.com.tw/2023/03/30/1680161979233063_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,100.8萬,10.0萬km,14,https://auto.8891.com.tw/usedauto-infos-3457839.html?display__sale_code=9005001&flow_id=66702208-56f2-4d15-ab98-4276f905e595,https://p2.8891.com.tw/2023/04/01/1680338406265078_440_330.jpg
2015,台南市,Honda CR-V,2.4L,58.8萬,16.2萬km,10,https://auto.8891.com.tw/usedauto-infos-3443243.html?display__sale_code=&flow_id=a74ece8b-72a7-4f99-be5e-1d64b613fbfd,https://p1.8891.com.tw/2023/03/17/1679047860364759_440_330.jpg
2015,桃園市,Honda Fit,1.5L,28.8萬,8.0萬km,33,https://auto.8891.com.tw/usedauto-infos-3450685.html?display__sale_code=&flow_id=e4139d9d-8aeb-4ae7-9ba9-d1d15d9bf210,https://p1.8891.com.tw/2023/03/25/1679715602122283_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,99.8萬,10.0萬km,320,https://auto.8891.com.tw/usedauto-infos-3426908.html?display__sale_code=9005001&flow_id=e6055c79-5f20-45b1-baa8-7d8ad5a8d4cb,https://p2.8891.com.tw/2023/03/03/1677834774327612_440_330.jpg
2015,高雄市,Honda Fit,1.5L,39.8萬,12.5萬km,96,https://auto.8891.com.tw/usedauto-infos-3446172.html?display__sale_code=&flow_id=cd99a09f-6ba2-4751-9a10-c1a4815436e9,https://p1.8891.com.tw/2023/03/20/1679315584008189_440_330.jpg
2015,新北市,Honda Civic,1.8L,45.8萬,15.0萬km,2,https://auto.8891.com.tw/usedauto-infos-3458723.html?display__sale_code=9005004&flow_id=57ae57f7-c303-4655-a464-8665dbdc60f8,https://img.8891.com.tw/v3/infos/no-picture-new-medium.png
2015,桃園市,Honda Fit,1.5L,26.8萬,8.0萬km,47,https://auto.8891.com.tw/usedauto-infos-3450814.html?display__sale_code=&flow_id=fd15efee-f467-452a-8b8b-1bd8677067f5,https://p2.8891.com.tw/2023/03/25/1679722423556148_440_330.jpg
2015,新北市,Honda Odyssey,2.4L,102.8萬,9.0萬km,2748,https://auto.8891.com.tw/usedauto-infos-3346071.html?display__sale_code=9005003&flow_id=631a1492-d1a8-4fd4-84ce-4c28dbc050ad,https://p2.8891.com.tw/2022/12/10/1670655144466438_440_330.jpg
2015,台中市,Honda Civic,1.8L,46.8萬,8.0萬km,3455,https://auto.8891.com.tw/usedauto-infos-3214398.html?display__sale_code=9005002&flow_id=fbb287fb-0992-498e-ba61-a3d777fff906,https://p1.8891.com.tw/2023/02/20/1676864851891425_440_330.jpg
2015,桃園市,Honda Fit,1.5L,23萬,9.0萬km,38,https://auto.8891.com.tw/usedauto-infos-3445689.html?display__sale_code=&flow_id=7eadb307-2263-487c-912e-fb52752056cf,https://p2.8891.com.tw/2023/03/20/1679298126627782_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,105萬,6.0萬km,109589,https://auto.8891.com.tw/usedauto-infos-3385882.html?display__sale_code=9005002&flow_id=18234aac-7d25-4255-9370-4de221c8c44e,https://p1.8891.com.tw/2023/01/18/1674018217137171_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,105萬,6.0萬km,228,https://auto.8891.com.tw/usedauto-infos-3437982.html?display__sale_code=9005002&flow_id=c632117a-f68d-41a2-a380-f65a50c6800b,https://p2.8891.com.tw/2023/01/09/1673238132165866_440_330.jpg
2015,桃園市,Honda Civic,1.8L,33.3萬,8.0萬km,694,https://auto.8891.com.tw/usedauto-infos-3418531.html?display__sale_code=9005003&flow_id=bed4a83d-419c-41e3-af1a-337a1f7b3a62,https://p2.8891.com.tw/2023/02/23/1677126345163696_440_330.jpg
2015,桃園市,Honda Civic,1.8L,44.8萬,14.0萬km,83,https://auto.8891.com.tw/usedauto-infos-3452344.html?display__sale_code=&flow_id=1c76ccd6-efe6-4e71-97ac-62fcc173d4c5,https://p2.8891.com.tw/2023/03/27/1679894686356030_440_330.jpg
2015,桃園市,Honda Civic,1.8L,42.8萬,20.1萬km,46,https://auto.8891.com.tw/usedauto-infos-3446248.html?display__sale_code=&flow_id=1f6966a5-3f9b-4c89-9e18-87c088c3190b,https://p1.8891.com.tw/2022/11/16/1668563067761545_440_330.jpg
2015,桃園市,Honda Fit,1.5L,39.8萬,9.0萬km,61,https://auto.8891.com.tw/usedauto-infos-3448727.html?display__sale_code=&flow_id=eef953cf-fd41-44a6-a9f4-4260840dcd77,https://p1.8891.com.tw/2023/03/23/8/1679544647188377_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,106.8萬,8.0萬km,911,https://auto.8891.com.tw/usedauto-infos-3404657.html?display__sale_code=9005002&flow_id=98850ce0-0ae9-4dc1-9936-206345ec3820,https://p1.8891.com.tw/2023/03/04/1677906661350887_440_330.jpg
2015,桃園市,Honda Odyssey,2.4L,99萬,7.0萬km,207,https://auto.8891.com.tw/usedauto-infos-3435998.html?display__sale_code=&flow_id=6ae9a4b7-ad68-4fbf-a569-9b094e36e13b,https://p1.8891.com.tw/2023/03/11/1678521974795161_440_330.jpg
2015,新北市,Honda Civic,1.8L,49.9萬,7.0萬km,35,https://auto.8891.com.tw/usedauto-infos-3448560.html?display__sale_code=&flow_id=a9119d61-23e7-4f87-85da-312acd8c7b9e,https://p2.8891.com.tw/2022/08/30/1661849482792184_440_330.jpg
2015,桃園市,Honda Civic,1.8L,21.8萬,3.0萬km,240,https://auto.8891.com.tw/usedauto-infos-3429016.html?display__sale_code=&flow_id=34624036-1ef8-476d-b7ca-56a60c5ba9a6,https://p1.8891.com.tw/2018/11/30/0/1543580450603299_440_330.jpg
2015,桃園市,Honda Civic,2.0L,16.8萬,6.0萬km,503,https://auto.8891.com.tw/usedauto-infos-3397538.html?display__sale_code=9005001&flow_id=db1a513f-6aec-4955-85ed-04754e2dadad,https://p1.8891.com.tw/2022/11/14/1668424070808941_440_330.jpg
2015,桃園市,Honda Fit,1.5L,21.8萬,3.0萬km,184,https://auto.8891.com.tw/usedauto-infos-3429025.html?display__sale_code=&flow_id=f1ae44c8-3c2b-40ec-aea8-2d8db5916dfa,https://p1.8891.com.tw/2020/12/01/1606830169637377_440_330.jpg
2015,桃園市,Honda Fit,1.5L,43萬,12.0萬km,83,https://auto.8891.com.tw/usedauto-infos-3432295.html?display__sale_code=9005001&flow_id=28a7f207-b553-4436-a16a-532866f8949a,https://p1.8891.com.tw/2023/01/31/1675159781523893_440_330.jpg
2015,新北市,Honda Civic K12,1.8L,49.8萬,11.5萬km,61,https://auto.8891.com.tw/usedauto-infos-3448089.html?display__sale_code=&flow_id=be99074b-2a31-41e0-93a3-730de31448c4,https://p1.8891.com.tw/2023/03/22/1679474103431751_440_330.jpg
2015,新北市,Honda Civic,1.8L,45.8萬,15.0萬km,5,https://auto.8891.com.tw/usedauto-infos-3458617.html?display__sale_code=9005004&flow_id=eccb7d19-5941-4040-a774-2a2b95963563,https://img.8891.com.tw/v3/infos/no-picture-new-medium.png
2015,新北市,Honda Civic,1.8L,47萬,15.0萬km,2947,https://auto.8891.com.tw/usedauto-infos-3263378.html?display__sale_code=9005002&flow_id=9ab2b32e-f28e-478f-9302-dbf9bf4e9d99,https://p2.8891.com.tw/2022/09/28/1664352535124046_440_330.jpg
